"","twitter_ids"
"1007","1460555852511862787"
"1008","1460290811803930636"
"1009","1460285868904747014"
"1010","1460283581029355524"
"1011","1458828425108631566"
"1012","1458741112819044357"
"1013","1457730743958970373"
"1014","1457633342661275652"
"1015","1457599830772027399"
"1016","1456487904432345090"
"1017","1456487848010469376"
"1018","1455807342864371712"
"1019","1455419444684066818"
"1020","1455388147446079491"
"1021","1455388047512584193"
"1022","1455083752879796224"
"1023","1454858701328818179"
"1024","1454417770792247304"
"1025","1453977927800999937"
"1026","1453977244754403328"
"1027","1453976963446673414"
"1028","1453975580962025476"
"1029","1453321332431728647"
"1030","1453320720835039233"
"1031","1453238863971901456"
"1032","1453227501812060179"
"1033","1452870182054076417"
"1034","1468512720655896578"
"1035","1463638342013177857"
"1036","1454869735523471362"
"1037","1453069927301124100"
"1038","1452925272815280130"
"1039","1468606804506595330"
"1040","1468326851546394624"
"1041","1468209851134316548"
"1042","1467984572558331911"
"1043","1467969558267179008"
"1044","1467780168295010304"
"1045","1467546883539312640"
"1046","1467461228666802179"
"1047","1467139693418590216"
"1048","1466703111460995077"
"1049","1466407243155394566"
"1050","1466310687395827719"
"1051","1466144904090996740"
"1052","1466061395951329280"
"1053","1465927173613760513"
"1054","1465730462568140800"
"1055","1465679268235649027"
"1056","1465634679567093764"
"1057","1465600140048273408"
"1058","1465317781671489540"
"1059","1464642471334449164"
"1060","1464343724549447685"
"1061","1464199735703748614"
"1062","1463834242920689667"
"1063","1463833598126080006"
"1064","1463810448424329221"
"1065","1463806671361384452"
"1066","1463805428450611208"
"1067","1463794212491649028"
"1068","1463540297011539969"
"1069","1463536049070743552"
"1070","1463527660370419715"
"1071","1463481132423524355"
"1072","1463474345079156738"
"1073","1463473911383969803"
"1074","1463412011744776192"
"1075","1463077361474097155"
"1076","1463064141913067521"
"1077","1462894930007838729"
"1078","1462825433582419971"
"1079","1462825028203040768"
"1080","1462668641099554820"
"1081","1462428295190953991"
"1082","1461698025320026118"
"1083","1461674357349044239"
"1084","1461079392168329216"
"1085","1460614069887643656"
"1086","1460369245683032064"
"1087","1460145326996733954"
"1088","1459517899329130500"
"1089","1459107948035252262"
"1090","1458474070970880011"
"1091","1458461057891115012"
"1092","1458395020038262788"
"1093","1458369888175722504"
"1094","1458339883081158656"
"1095","1457975237602160640"
"1096","1457753093173563400"
"1097","1457641964216672265"
"1098","1457068907366395904"
"1099","1456985118283816965"
"1100","1456661305797062660"
"1101","1456647472353316872"
"1102","1456526579572555776"
"1103","1456240866146856965"
"1104","1455917415695626241"
"1105","1455872842671792128"
"1106","1455554748841611272"
"1107","1455494414051250186"
"1108","1455478536509214720"
"1109","1455062232186998784"
"1110","1454727080982237187"
"1111","1453983325471793153"
"1112","1453809765960781829"
"1113","1453719663699894277"
"1114","1453662224032075777"
"1115","1453275780792913920"
"1116","1453239846395330562"
"1117","1452910991436615682"
